name,recclass,mass,fall,year,id,latitude,longitude
Queen Alexandra Range 02153,LL5,1,Found,2002,18966,-84,168
Queen Alexandra Range 93546,L6,1,Found,1993,19634,-84,168
Queen Alexandra Range 94731,L5,1,Found,1994,20362,-84,168
Queen Alexandra Range 971016,LL5,1,Found,1997,20525,-84,168
Queen Alexandra Range 97372,LL5,1,Found,1997,20830,-84,168
Queen Alexandra Range 99405,LL5,1,Found,1999,21854,-84,168
Queen Alexandra Range 99494,LL6,1,Found,1999,21940,-84,168
Queen Alexandra Range 99672,LL5,1,Found,1999,22118,-84,168
Queen Alexandra Range 99748,LL5,1,Found,1999,22194,-84,168
Queen Alexandra Range 99755,L6,0.98,Found,1999,22201,-84,168
Queen Alexandra Range 02101,LL5,0.96,Found,2002,18914,-84,168
Queen Alexandra Range 93490,L6,0.9,Found,1993,19578,-84,168
Queen Alexandra Range 93523,E4,0.9,Found,1993,19611,-84,168
Queen Alexandra Range 93671,L5,0.9,Found,1993,19758,-84,168
Queen Alexandra Range 94402,H5,0.9,Found,1994,20035,-84,168
Queen Alexandra Range 94512,H5,0.9,Found,1994,20144,-84,168
Queen Alexandra Range 97587,LL5,0.9,Found,1997,21043,-84,168
Queen Alexandra Range 97734,L6,0.9,Found,1997,21190,-84,168
Queen Alexandra Range 97838,LL5,0.9,Found,1997,21292,-84,168
Queen Alexandra Range 99076,LL5,0.9,Found,1999,21528,-84,168
Queen Alexandra Range 99108,LL5,0.9,Found,1999,21560,-84,168
Queen Alexandra Range 99367,LL5,0.9,Found,1999,21816,-84,168
Queen Alexandra Range 99383,LL5,0.9,Found,1999,21832,-84,168
Queen Alexandra Range 99478,LL5,0.9,Found,1999,21924,-84,168
Queen Alexandra Range 99535,LL5,0.9,Found,1999,21981,-84,168
Queen Alexandra Range 02145,L4,0.83,Found,2002,18958,-84,168
Queen Alexandra Range 93478,L5,0.8,Found,1993,19566,-84,168
Queen Alexandra Range 93479,L5,0.8,Found,1993,19567,-84,168
Queen Alexandra Range 93587,L5,0.8,Found,1993,19674,-84,168
Queen Alexandra Range 93655,H5,0.8,Found,1993,19742,-84,168
Queen Alexandra Range 94609,H6,0.8,Found,1994,20240,-84,168
Queen Alexandra Range 97150,LL5,0.8,Found,1997,20608,-84,168
Queen Alexandra Range 97512,LL5,0.8,Found,1997,20968,-84,168
Queen Alexandra Range 99404,LL5,0.8,Found,1999,21853,-84,168
Queen Alexandra Range 99543,LL6,0.8,Found,1999,21989,-84,168
Queen Alexandra Range 99551,LL5,0.8,Found,1999,21997,-84,168
Queen Alexandra Range 99729,LL5,0.8,Found,1999,22175,-84,168
Queen Alexandra Range 99845,LL6,0.8,Found,1999,22289,-84,168
Queen Alexandra Range 99912,LL5,0.8,Found,1999,22356,-84,168
Queen Alexandra Range 02108,LL5,0.79,Found,2002,18921,-84,168
Queen Alexandra Range 02105,LL6,0.77,Found,2002,18918,-84,168
Queen Alexandra Range 99266,LL5,0.74,Found,1999,21717,-84,168
Queen Alexandra Range 93413,H5,0.7,Found,1993,19501,-84,168
Queen Alexandra Range 93414,H5,0.7,Found,1993,19502,-84,168
Queen Alexandra Range 93488,LL6,0.7,Found,1993,19576,-84,168
Queen Alexandra Range 93489,L6,0.7,Found,1993,19577,-84,168
Queen Alexandra Range 93524,L6,0.7,Found,1993,19612,-84,168
Queen Alexandra Range 93547,L5,0.7,Found,1993,19635,-84,168
Queen Alexandra Range 93583,H5,0.7,Found,1993,19670,-84,168
Queen Alexandra Range 94261,L6,0.7,Found,1994,19898,-84,168
Queen Alexandra Range 94650,LL6,0.7,Found,1994,20281,-84,168
Queen Alexandra Range 97789,LL5,0.7,Found,1997,21244,-84,168
Queen Alexandra Range 97884,LL5,0.7,Found,1997,21338,-84,168
Queen Alexandra Range 99062,LL5,0.7,Found,1999,21514,-84,168
Queen Alexandra Range 99073,LL5,0.7,Found,1999,21525,-84,168
Queen Alexandra Range 99391,LL5,0.7,Found,1999,21840,-84,168
Queen Alexandra Range 99403,LL5,0.7,Found,1999,21852,-84,168
Queen Alexandra Range 99485,LL5,0.7,Found,1999,21931,-84,168
Queen Alexandra Range 99563,LL5,0.7,Found,1999,22009,-84,168
Queen Alexandra Range 99846,LL5,0.7,Found,1999,22290,-84,168
Queen Alexandra Range 99423,L6,0.68,Found,1999,21871,-84,168
Queen Alexandra Range 99227,LL5,0.62,Found,1999,21678,-84,168
Queen Alexandra Range 99754,LL6,0.62,Found,1999,22200,-84,168
Queen Alexandra Range 93522,H5,0.6,Found,1993,19610,-84,168
Queen Alexandra Range 93650,L5,0.6,Found,1993,19737,-84,168
Queen Alexandra Range 94640,L6,0.6,Found,1994,20271,-84,168
Queen Alexandra Range 99375,H5,0.6,Found,1999,21824,-84,168
Queen Alexandra Range 99473,EH-imp melt,0.6,Found,1999,21919,-84,168
Queen Alexandra Range 99771,L6,0.6,Found,1999,22217,-84,168
Queen Alexandra Range 02178,LL5,0.55,Found,2002,18990,-84,168
Queen Alexandra Range 99185,LL5,0.52,Found,1999,21636,-84,168
Queen Alexandra Range 99750,LL5,0.51,Found,1999,22196,-84,168
Queen Alexandra Range 02152,L6,0.5,Found,2002,18965,-84,168
Queen Alexandra Range 93350,L5,0.5,Found,1993,19438,-84,168
Queen Alexandra Range 93378,H6,0.5,Found,1993,19466,-84,168
Queen Alexandra Range 93384,H5,0.5,Found,1993,19472,-84,168
Queen Alexandra Range 93487,H5,0.5,Found,1993,19575,-84,168
Queen Alexandra Range 93694,L6,0.5,Found,1993,19781,-84,168
Queen Alexandra Range 971015,LL5,0.5,Found,1997,20524,-84,168
Queen Alexandra Range 97484,LL5,0.5,Found,1997,20940,-84,168
Queen Alexandra Range 99047,LL5,0.5,Found,1999,21499,-84,168
Queen Alexandra Range 99077,L5,0.5,Found,1999,21529,-84,168
Queen Alexandra Range 99565,LL5,0.5,Found,1999,22011,-84,168
Queen Alexandra Range 99566,LL5,0.5,Found,1999,22012,-84,168
Queen Alexandra Range 99728,LL5,0.5,Found,1999,22174,-84,168
Queen Alexandra Range 99742,LL5,0.5,Found,1999,22188,-84,168
Queen Alexandra Range 99817,LL6,0.5,Found,1999,22263,-84,168
Queen Alexandra Range 99911,LL5,0.5,Found,1999,22355,-84,168
Queen Alexandra Range 99228,LL5,0.48,Found,1999,21679,-84,168
Queen Alexandra Range 99229,LL5,0.48,Found,1999,21680,-84,168
Queen Alexandra Range 99758,LL5,0.45,Found,1999,22204,-84,168
Queen Alexandra Range 99150,LL5,0.44,Found,1999,21602,-84,168
Queen Alexandra Range 93618,H5,0.4,Found,1993,19705,-84,168
Queen Alexandra Range 97256,LL5,0.4,Found,1997,20714,-84,168
Queen Alexandra Range 99819,LL5,0.4,Found,1999,22264,-84,168
Queen Alexandra Range 99841,LL5,0.4,Found,1999,22285,-84,168
Queen Alexandra Range 99134,L-metal,0.387,Found,1999,21586,-84,168
Queen Alexandra Range 99253,LL5,0.35,Found,1999,21704,-84,168
Queen Alexandra Range 99226,LL5,0.34,Found,1999,21677,-84,168
Queen Alexandra Range 99295,LL5,0.34,Found,1999,21745,-84,168
Queen Alexandra Range 99255,LL5,0.33,Found,1999,21706,-84,168
Queen Alexandra Range 93713,L6,0.3,Found,1993,19799,-84,168
Queen Alexandra Range 99046,LL5,0.3,Found,1999,21498,-84,168
Queen Alexandra Range 99376,LL5,0.3,Found,1999,21825,-84,168
Queen Alexandra Range 99474,LL5,0.3,Found,1999,21920,-84,168
Queen Alexandra Range 99743,LL5,0.3,Found,1999,22189,-84,168
Queen Alexandra Range 99842,LL5,0.3,Found,1999,22286,-84,168
Queen Alexandra Range 99254,H5,0.28,Found,1999,21705,-84,168
Queen Alexandra Range 99219,LL5,0.26,Found,1999,21670,-84,168
Queen Alexandra Range 99425,H4,0.25,Found,1999,21873,-84,168
Queen Alexandra Range 93514,H5,0.2,Found,1993,19602,-84,168
Queen Alexandra Range 93515,H5,0.2,Found,1993,19603,-84,168
Queen Alexandra Range 99048,LL5,0.2,Found,1999,21500,-84,168
Queen Alexandra Range 99536,L5,0.2,Found,1999,21982,-84,168
Queen Alexandra Range 99727,LL5,0.2,Found,1999,22173,-84,168
Queen Alexandra Range 99427,LL5,0.15,Found,1999,21875,-84,168
Queen Alexandra Range 971018,LL5,0.1,Found,1997,20526,-84,168
Queen Alexandra Range 99063,LL5,0.1,Found,1999,21515,-84,168
Queen Alexandra Range 99064,L5,0.1,Found,1999,21516,-84,168
Aliskerovo,"Iron, IIIE-an",58400,Found,1977,472,67.88333,167.5
Dominion Range 85503,L6,719.7,Found,1985,7698,-85.33333,166.5
Dominion Range 85502,L6,302.2,Found,1985,7697,-85.33333,166.5
Dominion Range 85507,H5,189.9,Found,1985,7702,-85.33333,166.5
Dominion Range 85501,H5,126.2,Found,1985,7696,-85.33333,166.5
Dominion Range 85504,L4,120.6,Found,1985,7699,-85.33333,166.5
Dominion Range 85509,L6,76.1,Found,1985,7704,-85.33333,166.5
Dominion Range 85500,H5,59.8,Found,1985,7695,-85.33333,166.5
Dominion Range 85506,LL5,58.8,Found,1985,7701,-85.33333,166.5
Dominion Range 85510,L6,31.7,Found,1985,7705,-85.33333,166.5
Dominion Range 85505,LL5,31.4,Found,1985,7700,-85.33333,166.5
Dominion Range 85508,H6,14,Found,1985,7703,-85.33333,166.5
Nassirah,H4,347,Fell,1936,16922,-21.73333,165.9
Bowden Nâvâ 85800,H6,140.6,Found,1985,5123,-83.5,165
Anyujskij,"Iron, IIAB",100000,Found,1981,2312,66.9,164.2
Queen Alexandra Range 87400,L6,118.7,Found,1987,19003,-84.41065,163.75571
Queen Alexandra Range 87401,L6,4866.2,Found,1987,19004,-84.41511,163.67432
Queen Alexandra Range 93021,L5,2100.3,Found,1993,19110,-84.57836,162.96276
Queen Alexandra Range 93059,L5,189.6,Found,1993,19148,-84.57613,162.94855
Queen Alexandra Range 93182,H5,135.5,Found,1993,19271,-84.57535,162.94324
Queen Alexandra Range 93048,L5,214.3,Found,1993,19137,-84.57526,162.93706
Queen Alexandra Range 93012,H6,8000,Found,1993,19101,-84.57534,162.93682
Queen Alexandra Range 90222,L6,476.8,Found,1990,19027,-84.59487,162.82712
Queen Alexandra Range 90220,L6,377.4,Found,1990,19025,-84.59192,162.79943
Queen Alexandra Range 90203,H6,1132.1,Found,1990,19008,-84.59301,162.78483
Queen Alexandra Range 90240,L5,115.8,Found,1990,19045,-84.58294,162.77784
Queen Alexandra Range 90282,L5,236.8,Found,1990,19086,-84.58308,162.7736
Queen Alexandra Range 90285,L5,179.1,Found,1990,19089,-84.58308,162.7736
Queen Alexandra Range 90283,L5,93,Found,1990,19087,-84.58338,162.77217
Queen Alexandra Range 90284,L5,85.7,Found,1990,19088,-84.58356,162.77051
Queen Alexandra Range 90277,H6,26,Found,1990,19081,-84.59534,162.76926
Queen Alexandra Range 90239,L5,168.2,Found,1990,19044,-84.5903,162.71511
Queen Alexandra Range 93015,L6,2502,Found,1993,19104,-84.53526,162.70072
Queen Alexandra Range 90231,L5,169.2,Found,1990,19036,-84.58079,162.68497
Queen Alexandra Range 93058,L5,138.2,Found,1993,19147,-84.58117,162.66547
Queen Alexandra Range 93071,H5,38.1,Found,1993,19160,-84.57952,162.64819
Queen Alexandra Range 90254,L5,166.9,Found,1990,19059,-84.58227,162.64559
Queen Alexandra Range 93066,H5,66.1,Found,1993,19155,-84.57965,162.63725
Queen Alexandra Range 93221,H5,53.5,Found,1993,19310,-84.5796,162.63182
Queen Alexandra Range 93262,L5,7.4,Found,1993,19351,-84.57951,162.62756
Queen Alexandra Range 93215,H5,12.6,Found,1993,19304,-84.57946,162.6269
Queen Alexandra Range 93253,H5,3.8,Found,1993,19342,-84.5794,162.62671
Queen Alexandra Range 93233,H6,8.9,Found,1993,19322,-84.57937,162.6263
Queen Alexandra Range 93235,LL5,9.1,Found,1993,19324,-84.57966,162.62089
Queen Alexandra Range 93217,H5,8.1,Found,1993,19306,-84.57932,162.61829
Queen Alexandra Range 93219,H5,38.9,Found,1993,19308,-84.57926,162.61801
Queen Alexandra Range 90213,L5,389,Found,1990,19018,-84.586,162.61564
Queen Alexandra Range 93232,H6,10.6,Found,1993,19321,-84.57949,162.61533
Queen Alexandra Range 93308,H6,19.4,Found,1993,19396,-84.57939,162.61532
Queen Alexandra Range 93210,H5,4.7,Found,1993,19299,-84.57937,162.61514
Queen Alexandra Range 93243,H5,21,Found,1993,19332,-84.57949,162.61502
Queen Alexandra Range 93333,H5,6.4,Found,1993,19421,-84.57926,162.61452
Queen Alexandra Range 93323,L5,13.7,Found,1993,19411,-84.57925,162.61446
Queen Alexandra Range 93301,H5,13,Found,1993,19389,-84.57935,162.61426
Queen Alexandra Range 93067,L5,96.5,Found,1993,19156,-84.57936,162.6139
Queen Alexandra Range 93343,L5,51.2,Found,1993,19431,-84.57932,162.61377
Queen Alexandra Range 90211,L5,436.3,Found,1990,19016,-84.58632,162.61342
Queen Alexandra Range 90212,L5,607.4,Found,1990,19017,-84.58632,162.61005
Queen Alexandra Range 93047,L5,173.9,Found,1993,19136,-84.58294,162.58899
Queen Alexandra Range 90232,L5,181.9,Found,1990,19037,-84.58059,162.58633
Queen Alexandra Range 93032,L5,418,Found,1993,19121,-84.58735,162.58584
Queen Alexandra Range 90264,L5,109.3,Found,1990,19068,-84.58572,162.58007
Queen Alexandra Range 93194,L5,50.8,Found,1993,19283,-84.5761,162.57501
Queen Alexandra Range 93199,H5,18.1,Found,1993,19288,-84.57586,162.57308
Queen Alexandra Range 90255,H6,99.5,Found,1990,19060,-84.57484,162.57254
Queen Alexandra Range 93178,L5,60.4,Found,1993,19267,-84.57543,162.57222
Queen Alexandra Range 93175,L5,24.7,Found,1993,19264,-84.57552,162.57218
Queen Alexandra Range 93180,L5,11.1,Found,1993,19269,-84.57542,162.57204
Queen Alexandra Range 93177,L5,25.8,Found,1993,19266,-84.57552,162.57144
Queen Alexandra Range 93203,H6,1.4,Found,1993,19292,-84.57585,162.57082
Queen Alexandra Range 93187,L5,32.5,Found,1993,19276,-84.57552,162.5708
Queen Alexandra Range 93186,L5,36.7,Found,1993,19275,-84.57557,162.57008
Queen Alexandra Range 93064,LL5,86.4,Found,1993,19153,-84.57798,162.56991
Queen Alexandra Range 93185,H5,4.3,Found,1993,19274,-84.57571,162.5698
Queen Alexandra Range 93206,H6,3.6,Found,1993,19295,-84.57553,162.56969
Queen Alexandra Range 93006,CM2,2.7,Found,1993,19095,-84.57594,162.56943
Queen Alexandra Range 93161,H4,4.8,Found,1993,19250,-84.57591,162.56937
Queen Alexandra Range 93162,L5,27.4,Found,1993,19251,-84.57584,162.56935
Queen Alexandra Range 93144,L5,15.7,Found,1993,19233,-84.57583,162.56931
Queen Alexandra Range 93120,L5,6.4,Found,1993,19209,-84.5758,162.56921
Queen Alexandra Range 93198,L5,11.8,Found,1993,19287,-84.57576,162.56909
Queen Alexandra Range 93146,H5,1.3,Found,1993,19235,-84.57586,162.56893
Queen Alexandra Range 93202,L5,4.4,Found,1993,19291,-84.57565,162.56889
Queen Alexandra Range 93204,L5,7.4,Found,1993,19293,-84.57574,162.56869
Queen Alexandra Range 93129,H4,7.6,Found,1993,19218,-84.57596,162.5685
Queen Alexandra Range 93179,L5,5.9,Found,1993,19268,-84.57587,162.5685
Queen Alexandra Range 93165,LL5,11.6,Found,1993,19254,-84.57589,162.56832
Queen Alexandra Range 93147,L6,1.7,Found,1993,19236,-84.57586,162.56831
Queen Alexandra Range 93160,L5,11.5,Found,1993,19249,-84.57589,162.56828
Queen Alexandra Range 93167,H5,14.8,Found,1993,19256,-84.57586,162.56826
Queen Alexandra Range 93169,L6,2.4,Found,1993,19258,-84.57583,162.56821
Queen Alexandra Range 93189,H5,6.3,Found,1993,19278,-84.57573,162.56794
Queen Alexandra Range 93176,L5,2.1,Found,1993,19265,-84.57597,162.56789
Queen Alexandra Range 93183,L6,9.7,Found,1993,19272,-84.57572,162.56781
Queen Alexandra Range 93136,L6,6.9,Found,1993,19225,-84.57587,162.56773
Queen Alexandra Range 93201,H5,82.2,Found,1993,19290,-84.57571,162.56772
Queen Alexandra Range 93192,LL5,3.9,Found,1993,19281,-84.57571,162.56772
Queen Alexandra Range 93156,L5,10.4,Found,1993,19245,-84.57624,162.56763
Queen Alexandra Range 93002,Mesosiderite,2.6,Found,1993,19092,-84.5756,162.56758
Queen Alexandra Range 93114,H6,2.1,Found,1993,19203,-84.57568,162.56742
Queen Alexandra Range 93168,LL6,60.2,Found,1993,19257,-84.57587,162.5674
Queen Alexandra Range 93140,L6,11,Found,1993,19229,-84.57595,162.5674
Queen Alexandra Range 93121,H6,2.3,Found,1993,19210,-84.57569,162.56739
Queen Alexandra Range 93173,L5,1.6,Found,1993,19262,-84.57555,162.56739
Queen Alexandra Range 93142,H5,29.8,Found,1993,19231,-84.57585,162.56734
Queen Alexandra Range 93118,L5,0.3,Found,1993,19207,-84.57571,162.56709
Queen Alexandra Range 93128,L5,1.3,Found,1993,19217,-84.57576,162.567
Queen Alexandra Range 93109,L5,7.7,Found,1993,19198,-84.57569,162.56685
Queen Alexandra Range 93148,Achondrite-ung,1.1,Found,1993,19237,-84.57584,162.56681
Queen Alexandra Range 93166,L5,25.1,Found,1993,19255,-84.57607,162.56677
Queen Alexandra Range 93105,H6,0.3,Found,1993,19194,-84.5757,162.56677
Queen Alexandra Range 93112,L5,0.3,Found,1993,19201,-84.5757,162.56674
Queen Alexandra Range 93094,H6,1.8,Found,1993,19183,-84.57564,162.56673
Queen Alexandra Range 93153,L5,11.6,Found,1993,19242,-84.57581,162.56671
Queen Alexandra Range 93132,L5,3,Found,1993,19221,-84.57603,162.56669
Queen Alexandra Range 93151,H6,8.4,Found,1993,19240,-84.57607,162.56666
Queen Alexandra Range 93117,H6,11.5,Found,1993,19206,-84.57563,162.56664
Queen Alexandra Range 93135,L5,3.6,Found,1993,19224,-84.57587,162.5666
Queen Alexandra Range 93131,H5,3.4,Found,1993,19220,-84.57606,162.5666
Queen Alexandra Range 93097,H6,2.2,Found,1993,19186,-84.57574,162.5666
Queen Alexandra Range 93163,L5,5.1,Found,1993,19252,-84.57606,162.56654
Queen Alexandra Range 93093,H6,1.8,Found,1993,19182,-84.57572,162.5665
Queen Alexandra Range 93092,L5,2.7,Found,1993,19181,-84.57572,162.56647
Queen Alexandra Range 93164,L5,20.8,Found,1993,19253,-84.57586,162.56637
Queen Alexandra Range 93150,Mesosiderite,1.1,Found,1993,19239,-84.57577,162.56633
Queen Alexandra Range 93099,L6,1.2,Found,1993,19188,-84.5757,162.56631
Queen Alexandra Range 93130,L5,8.7,Found,1993,19219,-84.57575,162.56602
Queen Alexandra Range 93157,H5,3.1,Found,1993,19246,-84.57575,162.56592
Queen Alexandra Range 93110,H6,7.7,Found,1993,19199,-84.57559,162.56586
Queen Alexandra Range 93104,H6,9.2,Found,1993,19193,-84.57566,162.56578
Queen Alexandra Range 93123,L5,23.2,Found,1993,19212,-84.57558,162.56576
Queen Alexandra Range 93149,L5,1.1,Found,1993,19238,-84.57578,162.56574
Queen Alexandra Range 93069,Lunar (anorth),21.4,Found,1993,19158,-84.57651,162.56573
Queen Alexandra Range 93137,H5,6.9,Found,1993,19226,-84.57577,162.56572
Queen Alexandra Range 93095,L5,1.4,Found,1993,19184,-84.57558,162.56555
Queen Alexandra Range 93139,H5,1.2,Found,1993,19228,-84.57583,162.56528
Queen Alexandra Range 93098,H6,1.2,Found,1993,19187,-84.5757,162.56524
Queen Alexandra Range 93155,H6,2,Found,1993,19244,-84.57587,162.56521
Queen Alexandra Range 93127,L5,2,Found,1993,19216,-84.57603,162.56503
Queen Alexandra Range 93125,H6,69.7,Found,1993,19214,-84.57592,162.56449
Queen Alexandra Range 93172,L5,1.3,Found,1993,19261,-84.57607,162.56438
Queen Alexandra Range 93171,L6,1.3,Found,1993,19260,-84.57598,162.56415
Queen Alexandra Range 93111,H6,0.8,Found,1993,19200,-84.57563,162.56414
Queen Alexandra Range 93126,Mesosiderite,2.6,Found,1993,19215,-84.576,162.56411
Queen Alexandra Range 93091,H6,2.7,Found,1993,19180,-84.57564,162.564
Queen Alexandra Range 93158,L6,3.1,Found,1993,19247,-84.57608,162.5639
Queen Alexandra Range 93145,L6,1.3,Found,1993,19234,-84.57609,162.56377
Queen Alexandra Range 93170,L5,2.4,Found,1993,19259,-84.57605,162.56349
Queen Alexandra Range 93073,L5,81.2,Found,1993,19162,-84.58208,162.56331
Queen Alexandra Range 93116,L5,11.5,Found,1993,19205,-84.57586,162.56315
Queen Alexandra Range 93096,L5,1.5,Found,1993,19185,-84.57588,162.56314
Queen Alexandra Range 93101,H6,0.7,Found,1993,19190,-84.57585,162.56291
Queen Alexandra Range 93154,L6,2,Found,1993,19243,-84.5761,162.5628
Queen Alexandra Range 93181,L5,1.3,Found,1993,19270,-84.57601,162.5627
Queen Alexandra Range 93174,L5,3.3,Found,1993,19263,-84.57596,162.56264
Queen Alexandra Range 93119,L5,1.1,Found,1993,19208,-84.57597,162.56256
Queen Alexandra Range 93106,H6,2.6,Found,1993,19195,-84.57578,162.56253
Queen Alexandra Range 93261,L6,4.3,Found,1993,19350,-84.58047,162.56225
Queen Alexandra Range 93113,L5,0.8,Found,1993,19202,-84.57584,162.56196
Queen Alexandra Range 93133,H5,3,Found,1993,19222,-84.57621,162.56174
Queen Alexandra Range 93159,H5,0.5,Found,1993,19248,-84.57607,162.56165
Queen Alexandra Range 93143,L5,27.3,Found,1993,19232,-84.58211,162.5601
Queen Alexandra Range 93138,L5,1.2,Found,1993,19227,-84.57602,162.55904
Queen Alexandra Range 93134,L5,0.9,Found,1993,19223,-84.5757,162.55816
Queen Alexandra Range 93141,LL5,41.4,Found,1993,19230,-84.57828,162.55758
Queen Alexandra Range 93152,H6,4.2,Found,1993,19241,-84.57832,162.55632
Queen Alexandra Range 93052,L5,164.9,Found,1993,19141,-84.5881,162.5492
Queen Alexandra Range 93311,L5,12.4,Found,1993,19399,-84.58166,162.54007
Queen Alexandra Range 93313,L5,3.8,Found,1993,19401,-84.58179,162.53848
Queen Alexandra Range 93115,L6,4.8,Found,1993,19204,-84.63091,162.5346
Queen Alexandra Range 93085,L6,1.2,Found,1993,19174,-84.6307,162.53213
Queen Alexandra Range 93083,H4,8.7,Found,1993,19172,-84.63066,162.53202
Queen Alexandra Range 93079,H5,3.1,Found,1993,19168,-84.6303,162.52838
Queen Alexandra Range 93090,H6,2.7,Found,1993,19179,-84.63017,162.52676
Queen Alexandra Range 93100,H6,0.7,Found,1993,19189,-84.63007,162.52665
Queen Alexandra Range 93122,L6,2.3,Found,1993,19211,-84.63005,162.52652
Queen Alexandra Range 93081,H4,42.7,Found,1993,19170,-84.63018,162.52648
Queen Alexandra Range 93084,H4,3.3,Found,1993,19173,-84.6305,162.52583
Queen Alexandra Range 93088,L6,2.1,Found,1993,19177,-84.63075,162.5255
Queen Alexandra Range 93190,H5,9.3,Found,1993,19279,-84.62955,162.51383
Queen Alexandra Range 93026,H5,1258.7,Found,1993,19115,-84.63074,162.5054
Queen Alexandra Range 93024,H5,708.2,Found,1993,19113,-84.62928,162.50537
Queen Alexandra Range 93010,H5,6214.9,Found,1993,19099,-84.63092,162.50513
Queen Alexandra Range 93023,H5,957.1,Found,1993,19112,-84.63053,162.50492
Queen Alexandra Range 90223,H6,329.5,Found,1990,19028,-84.59969,162.50348
Queen Alexandra Range 93025,H5,626.1,Found,1993,19114,-84.63051,162.50212
Queen Alexandra Range 93319,H5,6,Found,1993,19407,-84.57335,162.50019
Queen Alexandra Range 93335,H5,4.8,Found,1993,19423,-84.57335,162.50008
Queen Alexandra Range 93322,H5,13.7,Found,1993,19410,-84.57346,162.49994
Queen Alexandra Range 93310,H5,6.6,Found,1993,19398,-84.57346,162.49988
Queen Alexandra Range 93315,H6,2.7,Found,1993,19403,-84.57338,162.49958
Queen Alexandra Range 93051,H5,139.4,Found,1993,19140,-84.5737,162.49708
Queen Alexandra Range 93060,H5,118.5,Found,1993,19149,-84.57392,162.4929
Queen Alexandra Range 93013,H5,1993.7,Found,1993,19102,-84.63018,162.4923
