name,recclass,mass,fall,year,id,latitude,longitude,country_code
Grove Mountains 020090,Martian (shergottite),7.5,Found,2003,30681,-72.99944,75.26111,AQ
Grove Mountains 020131,L6,3.81,Found,2003,46533,-72.97694,75.26111,AQ
Grove Mountains 020159,L5,1.54,Found,2003,46714,-72.97861,75.26111,AQ
Grove Mountains 020154,L5,1.51,Found,2003,46537,-72.98083,75.26111,AQ
Grove Mountains 020280,H5,3.27,Found,2003,47763,-72.978889,75.260833,AQ
Grove Mountains 020281,Mesosiderite,1.79,Found,2003,47764,-72.978889,75.260833,AQ
Grove Mountains 051780,L5,1.6,Found,2006,48230,-72.9775,75.260833,AQ
Grove Mountains 021506,L6,39.13,Found,2003,46546,-72.945,75.26083,AQ
Grove Mountains 020126,H5,4.79,Found,2003,46691,-72.9775,75.26083,AQ
Grove Mountains 020124,Mesosiderite,1.47,Found,2003,46689,-72.97861,75.26083,AQ
Grove Mountains 020134,L6,16.4,Found,2003,46535,-72.97806,75.26056,AQ
Grove Mountains 020160,H5,3.72,Found,2003,46715,-72.97833,75.26056,AQ
Grove Mountains 050135,H6,1.45,Found,2006,48173,-72.975,75.260556,AQ
Grove Mountains 050128,L6,3695,Found,2006,46425,-72.97833,75.26028,AQ
Grove Mountains 020130,H4,139.7,Found,2003,46694,-72.97667,75.26028,AQ
Grove Mountains 020122,H6,13.8,Found,2003,46687,-72.97722,75.26028,AQ
Grove Mountains 050398,L6,11.05,Found,2006,46435,-72.98583,75.26028,AQ
Grove Mountains 020169,L3,4.78,Found,2003,46722,-72.97806,75.26028,AQ
Grove Mountains 020125,L5,2.1,Found,2003,46690,-72.97944,75.26028,AQ
Grove Mountains 050118,L4,45.87,Found,2006,48170,-72.980833,75.260278,AQ
Grove Mountains 050399,L6,8.7,Found,2006,48183,-72.985833,75.260278,AQ
Grove Mountains 051734,L4,1.76,Found,2006,48225,-72.977222,75.260278,AQ
Grove Mountains 052351,H5,0.74,Found,2006,48304,-72.978056,75.260278,AQ
Grove Mountains 020104,LL3,26.1,Found,2003,46675,-72.98139,75.26,AQ
Grove Mountains 020123,H5,3.39,Found,2003,46688,-72.97778,75.26,AQ
Grove Mountains 050021,H5,2.88,Found,2006,46413,-73.07611,75.26,AQ
Grove Mountains 020113,H4,1.28,Found,2003,46530,-72.98,75.26,AQ
Grove Mountains 091015,L5,125.41,Found,2010,57411,-72.97889,75.25967,AQ
Grove Mountains 052677,L5,3.27,Found,2006,48353,-72.978333,75.259444,AQ
Grove Mountains 020187,L6,1.54,Found,2003,46734,-72.97833,75.25944,AQ
Grove Mountains 020186,H5,37.8,Found,2003,46733,-72.97861,75.25917,AQ
Grove Mountains 052605,L6,0.67,Found,2006,48348,-72.978611,75.259167,AQ
Grove Mountains 020121,H5,14.5,Found,2003,46686,-72.97833,75.25889,AQ
Grove Mountains 020135,L5,12.3,Found,2003,46695,-72.98,75.25889,AQ
Grove Mountains 050123,L6,2.79,Found,2006,46424,-72.98444,75.25889,AQ
Grove Mountains 051844,L6,22.21,Found,2006,48238,-72.98,75.258889,AQ
Grove Mountains 052003,L5,75.6,Found,2006,48257,-72.977222,75.258611,AQ
Grove Mountains 021515,L6,61.32,Found,2003,46751,-72.94917,75.25861,AQ
Grove Mountains 020140,H6,7.08,Found,2003,46700,-72.97722,75.25861,AQ
Grove Mountains 051897,L6,8.59,Found,2006,48246,-72.980556,75.258333,AQ
Grove Mountains 050127,H5,155.94,Found,2006,50231,-72.98361,75.25833,AQ
Grove Mountains 020137,L3,8.75,Found,2003,46697,-72.98056,75.25833,AQ
Grove Mountains 020120,H5,1.73,Found,2003,46685,-72.97917,75.25806,AQ
Grove Mountains 050129,H6,18.88,Found,2006,46426,-72.98306,75.25778,AQ
Grove Mountains 020142,L6,1.13,Found,2003,46701,-72.97778,75.25778,AQ
Grove Mountains 050132,L4,0.36,Found,2006,46427,-72.98139,75.25778,AQ
Grove Mountains 052042,L6,12.76,Found,2006,48262,-72.977778,75.257778,AQ
Grove Mountains 051981,L6,52.86,Found,2006,48254,-72.978333,75.257222,AQ
Grove Mountains 020139,H6,3.25,Found,2003,46699,-72.97833,75.25722,AQ
Grove Mountains 052078,H6,0.76,Found,2006,48265,-72.976944,75.256944,AQ
Grove Mountains 020143,L6,2.28,Found,2003,46702,-72.97694,75.25694,AQ
Grove Mountains 050137,L5,0.51,Found,2006,50232,-72.97861,75.25694,AQ
Grove Mountains 024130,H6,3.99,Found,2003,50208,-72.985,75.25667,AQ
Grove Mountains 024131,L5,1.58,Found,2003,48127,-72.984722,75.256667,AQ
Grove Mountains 020107,L5,3.68,Found,2003,46678,-72.98,75.25639,AQ
Grove Mountains 020111,L3,2.18,Found,2003,46528,-72.97972,75.25639,AQ
Grove Mountains 024129,H6,24,Found,2003,48126,-72.985,75.256389,AQ
Grove Mountains 020106,L3,13.9,Found,2003,46677,-72.98083,75.25611,AQ
Grove Mountains 021585,L6,4.16,Found,2003,47819,-72.963333,75.255833,AQ
Grove Mountains 020105,LL3,24.4,Found,2003,46676,-72.98083,75.25556,AQ
Grove Mountains 020052,H5,12.1,Found,2003,46643,-73.01722,75.25556,AQ
Grove Mountains 021586,L5,11.59,Found,2003,46767,-72.96194,75.25556,AQ
Grove Mountains 020108,H4,5.79,Found,2003,46679,-72.98028,75.25556,AQ
Grove Mountains 020112,H3,1.6,Found,2003,46529,-72.98056,75.25556,AQ
Grove Mountains 051537,H4,20.49,Found,2006,48193,-73.017222,75.255556,AQ
Grove Mountains 020026,H5,12,Found,2002,46628,-73.075,75.25528,AQ
Grove Mountains 020145,L5,1.69,Found,2003,46704,-72.9775,75.25528,AQ
Grove Mountains 052121,L6,73.88,Found,2006,48272,-72.9775,75.255278,AQ
Grove Mountains 050095,H6,1.55,Found,2006,48167,-73.075,75.255278,AQ
Grove Mountains 051926,L6,51.5,Found,2006,48249,-72.978611,75.255,AQ
Grove Mountains 020138,L6,2.27,Found,2003,46698,-72.97861,75.255,AQ
Grove Mountains 020109,H4,2.02,Found,2003,46680,-72.98028,75.25472,AQ
Grove Mountains 020088,H4,3.02,Found,2003,46668,-73.00361,75.25278,AQ
Grove Mountains 023689,H4,0.6,Found,2003,50185,-72.98306,75.25278,AQ
Grove Mountains 023779,L6,1.09,Found,2003,48116,-72.984444,75.2525,AQ
Grove Mountains 023778,L6,1.02,Found,2003,48115,-72.984444,75.2525,AQ
Grove Mountains 023776,L5,0.66,Found,2003,48114,-72.984444,75.2525,AQ
Grove Mountains 023780,L5,0.56,Found,2003,48117,-72.984444,75.2525,AQ
Grove Mountains 050202,L3-6,51.2,Found,2006,48177,-72.983333,75.252222,AQ
Grove Mountains 023756,L5,2.09,Found,2003,48112,-72.984167,75.252222,AQ
Grove Mountains 024016,L5,1.06,Found,2003,48124,-72.983611,75.252222,AQ
Grove Mountains 024008,L5,0.85,Found,2003,48122,-72.983611,75.252222,AQ
Grove Mountains 024009,L5,0.85,Found,2003,48123,-72.983611,75.252222,AQ
Grove Mountains 024006,L6,0.6,Found,2003,48121,-72.983611,75.252222,AQ
Grove Mountains 023754,L5,3.36,Found,2003,50189,-72.98417,75.25222,AQ
Grove Mountains 024007,L5,0.8,Found,2003,50202,-72.9925,75.25222,AQ
Grove Mountains 024012,H5,0.48,Found,2003,50203,-72.98361,75.25222,AQ
Grove Mountains 023757,L5,1.81,Found,2003,50190,-72.9842,75.2522,AQ
Grove Mountains 024153,L6,1.54,Found,2003,48128,-72.9825,75.251944,AQ
Grove Mountains 050200,H3,84.01,Found,2006,46932,-72.98056,75.25167,AQ
Grove Mountains 024150,H5,2.41,Found,2003,50209,-72.9825,75.25167,AQ
Grove Mountains 020114,L3,1,Found,2003,46531,-72.98194,75.25167,AQ
Grove Mountains 023589,L5,1.57,Found,2003,50175,-72.9839,75.2514,AQ
Grove Mountains 023610,L5,0.83,Found,2003,50182,-72.9839,75.2514,AQ
Grove Mountains 023542,L5,0.47,Found,2003,50166,-72.9833,75.2514,AQ
Grove Mountains 023535,L5,0.45,Found,2003,50165,-72.9833,75.2514,AQ
Grove Mountains 020089,H5,4.56,Found,2003,46669,-73.00361,75.25139,AQ
Grove Mountains 023611,L5,1.72,Found,2003,50183,-72.9925,75.25139,AQ
Grove Mountains 023594,L5,1.2,Found,2003,50176,-72.98389,75.25139,AQ
Grove Mountains 023598,L5,1.15,Found,2003,50178,-72.98389,75.25139,AQ
Grove Mountains 023608,L5,1.08,Found,2003,50180,-72.98389,75.25139,AQ
Grove Mountains 023600,L6,1.06,Found,2003,50179,-72.98389,75.25139,AQ
Grove Mountains 023595,L6,1,Found,2003,50177,-72.98389,75.25139,AQ
Grove Mountains 023613,L5,0.98,Found,2003,50184,-72.98389,75.25139,AQ
Grove Mountains 023609,L5,0.88,Found,2003,50181,-72.98389,75.25139,AQ
Grove Mountains 023550,L5,0.46,Found,2003,50167,-72.98333,75.25139,AQ
Grove Mountains 023601,L6,2.46,Found,2003,48110,-72.983889,75.251389,AQ
Grove Mountains 023593,L5,1.85,Found,2003,48109,-72.983889,75.251389,AQ
Grove Mountains 023590,LL6,1,Found,2003,48108,-72.983889,75.251389,AQ
Grove Mountains 020566,H4,21.3,Found,2003,47784,-72.983333,75.251111,AQ
Grove Mountains 050218,L5,1.81,Found,2006,48178,-72.980556,75.251111,AQ
Grove Mountains 020570,H4,14.24,Found,2003,49783,-72.98361,75.25111,AQ
Grove Mountains 023732,L5,0.56,Found,2003,50187,-72.98389,75.25111,AQ
Grove Mountains 023735,L5,0.56,Found,2003,50188,-72.98389,75.25111,AQ
Grove Mountains 023714,L5,0.6,Found,2003,48111,-72.983889,75.250833,AQ
Grove Mountains 023819,L5,0.47,Found,2003,50199,-72.98361,75.25083,AQ
Grove Mountains 023711,L6,0.46,Found,2003,50186,-72.98389,75.25083,AQ
Grove Mountains 024248,L6,0.88,Found,2003,50214,-72.9825,75.2503,AQ
Grove Mountains 024247,L5,0.48,Found,2003,50213,-72.9825,75.2503,AQ
Grove Mountains 024251,L6,0.87,Found,2003,50215,-72.9825,75.25028,AQ
Grove Mountains 023791,L5,0.6,Found,2003,50198,-72.98361,75.25028,AQ
Grove Mountains 024259,L5,0.45,Found,2003,50216,-72.9825,75.25028,AQ
Grove Mountains 024262,L5,0.45,Found,2003,50217,-72.9825,75.25028,AQ
Grove Mountains 024249,H5,1.07,Found,2003,48132,-72.9825,75.250278,AQ
Grove Mountains 024258,L6,0.56,Found,2003,48133,-72.9825,75.250278,AQ
Grove Mountains 023769,H4,53.35,Found,2003,50195,-72.98444,75.25,AQ
Grove Mountains 023771,L5,5.1,Found,2003,30717,-72.98444,75.25,AQ
Grove Mountains 020797,L6,3.96,Found,2003,49798,-72.98389,75.25,AQ
Grove Mountains 024242,L6,1.73,Found,2003,50212,-72.9825,75.25,AQ
Grove Mountains 024240,L6,1.56,Found,2003,50210,-72.9825,75.25,AQ
Grove Mountains 023758,L6,1.35,Found,2003,48113,-72.984444,75.25,AQ
Grove Mountains 023759,L6,1.28,Found,2003,50191,-72.98444,75.25,AQ
Grove Mountains 024237,Ureilite,1.14,Found,2003,48129,-72.9825,75.25,AQ
Grove Mountains 023760,L4,1.05,Found,2003,50192,-72.98444,75.25,AQ
Grove Mountains 024241,L6,0.91,Found,2003,50211,-72.9825,75.25,AQ
Grove Mountains 020801,L6,0.87,Found,2003,49799,-72.98389,75.25,AQ
Grove Mountains 023763,L5,0.87,Found,2003,50194,-72.98444,75.25,AQ
Grove Mountains 023761,L6,0.81,Found,2003,50193,-72.98444,75.25,AQ
Grove Mountains 024245,LL5,0.7,Found,2003,48131,-72.9825,75.25,AQ
Grove Mountains 024244,L6,0.65,Found,2003,48130,-72.9825,75.25,AQ
Grove Mountains 020802,L5,0.59,Found,2003,47794,-72.983889,75.25,AQ
Grove Mountains 020773,L6,0.47,Found,2003,49796,-72.98389,75.25,AQ
Grove Mountains 020775,L5,0.47,Found,2003,49797,-72.98389,75.25,AQ
Grove Mountains 023787,L5,0.61,Found,2003,48119,-72.984722,75.249722,AQ
Grove Mountains 023789,L5,0.61,Found,2003,48120,-72.984722,75.249722,AQ
Grove Mountains 020110,H4,3.06,Found,2003,46681,-72.98139,75.24972,AQ
Grove Mountains 020809,L5,2.19,Found,2003,47796,-72.983333,75.249444,AQ
Grove Mountains 020808,L6,2.09,Found,2003,47795,-72.983333,75.249444,AQ
Grove Mountains 020811,L5,0.92,Found,2003,47797,-72.983333,75.249444,AQ
Grove Mountains 023784,L5,0.66,Found,2003,48118,-72.984722,75.249444,AQ
Grove Mountains 020823,L5,0.55,Found,2003,47798,-72.983333,75.249444,AQ
Grove Mountains 023781,L5,0.9,Found,2003,50196,-72.98472,75.24944,AQ
Grove Mountains 020817,L5,0.65,Found,2003,49801,-72.98333,75.24944,AQ
Grove Mountains 020821,L5,0.54,Found,2003,49803,-72.98333,75.24944,AQ
Grove Mountains 023783,L6,0.48,Found,2003,50197,-72.98472,75.24944,AQ
Grove Mountains 020810,L6,1.28,Found,2003,49800,-72.9833,75.2494,AQ
Grove Mountains 020826,L5,0.47,Found,2003,49805,-72.9833,75.2494,AQ
Grove Mountains 020824,L5,0.46,Found,2003,49804,-72.9833,75.2494,AQ
Grove Mountains 023899,L5,0.46,Found,2003,50201,-72.9822,75.2489,AQ
Grove Mountains 090994,Mesosiderite,369.1,Found,2010,57406,-72.98489,75.24867,AQ
Grove Mountains 091001,L3,278.74,Found,2010,57407,-72.98489,75.24867,AQ
Grove Mountains 091002,H4,269.19,Found,2010,57408,-72.98489,75.24867,AQ
Grove Mountains 091013,L4,253.75,Found,2010,57409,-72.98489,75.24867,AQ
Grove Mountains 091017,H4,120.47,Found,2010,57412,-72.98489,75.24867,AQ
Grove Mountains 091014,H4,40.7,Found,2010,57410,-72.98489,75.24867,AQ
Grove Mountains 050173,L5,2.21,Found,2006,46925,-72.98,75.24861,AQ
Grove Mountains 023895,L6,0.46,Found,2003,50200,-72.98361,75.2475,AQ
Grove Mountains 020583,L5,1.85,Found,2003,47788,-72.983611,75.247222,AQ
Grove Mountains 020581,L5,1.77,Found,2003,47787,-72.983611,75.247222,AQ
Grove Mountains 020586,L5,1.16,Found,2003,47789,-72.983611,75.247222,AQ
Grove Mountains 020576,L5,5.47,Found,2003,49786,-72.98361,75.24722,AQ
Grove Mountains 021525,Mesosiderite,3.87,Found,2003,46756,-72.96083,75.24722,AQ
Grove Mountains 020584,L6,1.56,Found,2003,49787,-72.98361,75.24722,AQ
Grove Mountains 020585,H6,1.56,Found,2003,49788,-72.98361,75.24722,AQ
Grove Mountains 020572,L5,25,Found,2003,47785,-72.984167,75.246944,AQ
Grove Mountains 020573,L5,20.23,Found,2003,47786,-72.984167,75.246944,AQ
Grove Mountains 020571,L5,50.07,Found,2003,49784,-72.98417,75.24694,AQ
Grove Mountains 020574,L6,13.11,Found,2003,49785,-72.98417,75.24694,AQ
Grove Mountains 024061,L5,8.24,Found,2003,50204,-72.9819,75.2467,AQ
Grove Mountains 023578,L6,0.47,Found,2003,50172,-72.9842,75.2467,AQ
Grove Mountains 023586,L4,8.27,Found,2003,50174,-72.98417,75.24667,AQ
Grove Mountains 050250,L6,2.93,Found,2006,46431,-72.98389,75.24667,AQ
Grove Mountains 023583,L5,0.59,Found,2003,50173,-72.98417,75.24667,AQ
Grove Mountains 050258,L6,0.5,Found,2006,50241,-72.98389,75.24667,AQ
Grove Mountains 023571,L5,0.48,Found,2003,50171,-72.98417,75.24667,AQ
Grove Mountains 021179,H4,2.63,Found,2003,47804,-72.983889,75.246667,AQ
Grove Mountains 023576,L5,0.82,Found,2003,48107,-72.984167,75.246667,AQ
Grove Mountains 050252,L5,1.8,Found,2006,50239,-72.98389,75.2466,AQ
Grove Mountains 050257,L5,0.5,Found,2006,50240,-72.98389,75.2466,AQ
Grove Mountains 020917,L5,2.08,Found,2003,49806,-72.9839,75.2464,AQ
Grove Mountains 020918,L5,2.07,Found,2003,49807,-72.9839,75.2464,AQ
Grove Mountains 020924,L5,1,Found,2003,49808,-72.9839,75.2464,AQ
Grove Mountains 020335,L5,0.87,Found,2003,49761,-72.9839,75.2464,AQ
Grove Mountains 020288,L5,0.82,Found,2003,49747,-72.9839,75.2464,AQ
Grove Mountains 020349,L5,0.65,Found,2003,49765,-72.9839,75.2464,AQ
Grove Mountains 020594,L5,0.63,Found,2003,49791,-72.9839,75.2464,AQ
Grove Mountains 020600,L5,0.63,Found,2003,49793,-72.9839,75.2464,AQ
Grove Mountains 020346,L5,0.6,Found,2003,49763,-72.9839,75.2464,AQ
Grove Mountains 020285,L5,0.55,Found,2003,49746,-72.9839,75.2464,AQ
Grove Mountains 020361,L5,0.54,Found,2003,49771,-72.9839,75.2464,AQ
Grove Mountains 020365,L6,0.47,Found,2003,49772,-72.9839,75.2464,AQ
Grove Mountains 020932,L5,0.47,Found,2003,49809,-72.9839,75.2464,AQ
Grove Mountains 020386,L6,0.46,Found,2003,49777,-72.9839,75.2464,AQ
Grove Mountains 020397,L5,0.45,Found,2003,49780,-72.9839,75.2464,AQ
Grove Mountains 020369,L5,0.44,Found,2003,49773,-72.9839,75.2464,AQ
Grove Mountains 020283,L5,18.6,Found,2003,30692,-72.98389,75.24639,AQ
Grove Mountains 020297,L5,5,Found,2003,30693,-72.98389,75.24639,AQ
Grove Mountains 020307,L4,4.26,Found,2003,49753,-72.98389,75.24639,AQ
Grove Mountains 020305,L5,3.36,Found,2003,49752,-72.98389,75.24639,AQ
Grove Mountains 020300,L6,3.2,Found,2003,49750,-72.98389,75.24639,AQ
Grove Mountains 020312,L5,2.06,Found,2003,49755,-72.98389,75.24639,AQ
Grove Mountains 020302,L5,1.74,Found,2003,49751,-72.98389,75.24639,AQ
Grove Mountains 020292,L5,1.71,Found,2003,49749,-72.98389,75.24639,AQ
Grove Mountains 020329,L5,1.32,Found,2003,49759,-72.98389,75.24639,AQ
Grove Mountains 020310,L5,1.31,Found,2003,49754,-72.98389,75.24639,AQ
Grove Mountains 020290,L5,1.27,Found,2003,49748,-72.98389,75.24639,AQ
Grove Mountains 020317,L5,1.27,Found,2003,49756,-72.98389,75.24639,AQ
Grove Mountains 020319,L5,1.15,Found,2003,49757,-72.98389,75.24639,AQ
Grove Mountains 020587,L5,1,Found,2003,49789,-72.98389,75.24639,AQ
Grove Mountains 020333,L6,0.91,Found,2003,49760,-72.98389,75.24639,AQ
Grove Mountains 020328,L5,0.9,Found,2003,49758,-72.98389,75.24639,AQ
Grove Mountains 020589,L6,0.9,Found,2003,49790,-72.98389,75.24639,AQ
Grove Mountains 020820,L6,0.9,Found,2003,49802,-72.98333,75.24639,AQ
Grove Mountains 020337,L6,0.87,Found,2003,49762,-72.98389,75.24639,AQ
Grove Mountains 020599,L5,0.68,Found,2003,49792,-72.98389,75.24639,AQ
Grove Mountains 020353,L6,0.67,Found,2003,49766,-72.98389,75.24639,AQ
Grove Mountains 020354,L5,0.67,Found,2003,49767,-72.98389,75.24639,AQ
Grove Mountains 020355,L6,0.67,Found,2003,49768,-72.98389,75.24639,AQ
Grove Mountains 020356,L4,0.67,Found,2003,49769,-72.98389,75.24639,AQ
Grove Mountains 023566,L5,0.64,Found,2003,50170,-72.98417,75.24639,AQ
Grove Mountains 020347,L5,0.6,Found,2003,49764,-72.98389,75.24639,AQ
Grove Mountains 020943,L5,0.54,Found,2003,49814,-72.98389,75.24639,AQ
Grove Mountains 020380,L5,0.48,Found,2003,49774,-72.98389,75.24639,AQ
Grove Mountains 020392,L6,0.48,Found,2003,49778,-72.98389,75.24639,AQ
Grove Mountains 020941,L5,0.48,Found,2003,49812,-72.98389,75.24639,AQ
Grove Mountains 023554,L5,0.48,Found,2003,50168,-72.98417,75.24639,AQ
Grove Mountains 020413,L5,0.47,Found,2003,49781,-72.98389,75.24639,AQ
Grove Mountains 020619,L5,0.47,Found,2003,49795,-72.98389,75.24639,AQ
Grove Mountains 020936,L5,0.47,Found,2003,49810,-72.98389,75.24639,AQ
Grove Mountains 020359,L5,0.46,Found,2003,49770,-72.98389,75.24639,AQ
Grove Mountains 020384,L6,0.46,Found,2003,49775,-72.98389,75.24639,AQ
Grove Mountains 020385,L6,0.46,Found,2003,49776,-72.98389,75.24639,AQ
Grove Mountains 020940,L5,0.46,Found,2003,49811,-72.98389,75.24639,AQ
Grove Mountains 023562,H5,0.45,Found,2003,50169,-72.98417,75.24639,AQ
Grove Mountains 020395,L5,0.44,Found,2003,49779,-72.98389,75.24639,AQ
Grove Mountains 020615,L5,0.44,Found,2003,49794,-72.98389,75.24639,AQ
Grove Mountains 020942,L6,0.44,Found,2003,49813,-72.98389,75.24639,AQ
Grove Mountains 024060,H5,200.2,Found,2003,48125,-72.981944,75.246389,AQ
Grove Mountains 020284,L6,9.73,Found,2003,47765,-72.983889,75.246389,AQ
Grove Mountains 020293,L5,6.79,Found,2003,47768,-72.983889,75.246389,AQ
Grove Mountains 020291,L6,4.57,Found,2003,47767,-72.983889,75.246389,AQ
Grove Mountains 020287,H4,3.33,Found,2003,47766,-72.983889,75.246389,AQ
Grove Mountains 020304,L5,2.11,Found,2003,47771,-72.983889,75.246389,AQ
Grove Mountains 020314,L4,1.86,Found,2003,47773,-72.983889,75.246389,AQ
Grove Mountains 020919,L6,1.85,Found,2003,47799,-72.983889,75.246389,AQ
Grove Mountains 020301,L5,1.58,Found,2003,47769,-72.983889,75.246389,AQ
Grove Mountains 020325,L6,1.35,Found,2003,47777,-72.983889,75.246389,AQ
Grove Mountains 020327,L5,1.34,Found,2003,47778,-72.983889,75.246389,AQ
Grove Mountains 020303,L4,1.3,Found,2003,47770,-72.983889,75.246389,AQ
Grove Mountains 020315,L5,1.29,Found,2003,47774,-72.983889,75.246389,AQ
Grove Mountains 020311,L5,1.2,Found,2003,47772,-72.983889,75.246389,AQ
Grove Mountains 020921,L5,1.2,Found,2003,47800,-72.983889,75.246389,AQ
Grove Mountains 020922,L6,1.18,Found,2003,47801,-72.983889,75.246389,AQ
Grove Mountains 020318,L6,1.09,Found,2003,47775,-72.983889,75.246389,AQ
Grove Mountains 020323,L6,1.06,Found,2003,47776,-72.983889,75.246389,AQ
Grove Mountains 020590,L5,1.06,Found,2003,47790,-72.983889,75.246389,AQ
Grove Mountains 020595,L5,1.01,Found,2003,47791,-72.983889,75.246389,AQ
Grove Mountains 020331,L5,0.98,Found,2003,47779,-72.983889,75.246389,AQ
Grove Mountains 020340,L5,0.84,Found,2003,47782,-72.983889,75.246389,AQ
Grove Mountains 020925,L6,0.82,Found,2003,47802,-72.983889,75.246389,AQ
Grove Mountains 020926,L5,0.7,Found,2003,47803,-72.983889,75.246389,AQ
Grove Mountains 023561,L5,0.7,Found,2003,48105,-72.984167,75.246389,AQ
Grove Mountains 020334,L5,0.69,Found,2003,47780,-72.983889,75.246389,AQ
Grove Mountains 020339,L5,0.64,Found,2003,47781,-72.983889,75.246389,AQ
Grove Mountains 020351,L6,0.64,Found,2003,47783,-72.983889,75.246389,AQ
Grove Mountains 020601,L6,0.59,Found,2003,47792,-72.983889,75.246389,AQ
Grove Mountains 023563,L5,0.55,Found,2003,48106,-72.984167,75.246389,AQ
Grove Mountains 021548,L5,31.81,Found,2003,46758,-72.96278,75.24611,AQ
Grove Mountains 021184,L6,2.18,Found,2003,47805,-72.983611,75.245833,AQ
Grove Mountains 021189,L5,1.16,Found,2003,47807,-72.983611,75.245833,AQ
Grove Mountains 021188,L6,0.89,Found,2003,47806,-72.983611,75.245833,AQ
Grove Mountains 021216,L6,0.89,Found,2003,47810,-72.983611,75.245833,AQ
Grove Mountains 021201,L5,0.56,Found,2003,47808,-72.983611,75.245833,AQ
Grove Mountains 021213,L5,0.55,Found,2003,47809,-72.983611,75.245833,AQ
Grove Mountains 021190,L5,0.65,Found,2003,49815,-72.98361,75.24583,AQ
Grove Mountains 021220,L5,0.65,Found,2003,49819,-72.98361,75.24583,AQ
Grove Mountains 021231,L5,0.65,Found,2003,49821,-72.98361,75.24583,AQ
Grove Mountains 021203,H5,0.6,Found,2003,49816,-72.98361,75.24583,AQ
Grove Mountains 021204,L4,0.46,Found,2003,49817,-72.98361,75.24583,AQ
Grove Mountains 021233,L6,0.46,Found,2003,49822,-72.98361,75.24583,AQ
Grove Mountains 021205,H5,0.45,Found,2003,49818,-72.98361,75.24583,AQ
Grove Mountains 021224,L5,0.45,Found,2003,49820,-72.98361,75.24583,AQ
Grove Mountains 050613,H5,12.5,Found,2006,50255,-72.98389,75.2456,AQ
Grove Mountains 051221,L5,1.39,Found,2006,50264,-72.984,75.2456,AQ
Grove Mountains 051218,H5,1.82,Found,2006,46936,-72.98389,75.24556,AQ
Grove Mountains 050418,L5,0.81,Found,2006,46935,-72.98389,75.24556,AQ
Grove Mountains 024063,H3,0.68,Found,2003,50205,-72.98139,75.24556,AQ
Grove Mountains 050426,L6,0.51,Found,2006,50253,-72.98389,75.24556,AQ
Grove Mountains 050724,L4,0.51,Found,2006,50256,-72.98389,75.24556,AQ
Grove Mountains 050726,L5,0.51,Found,2006,50257,-72.98389,75.24556,AQ
Grove Mountains 051018,L6,0.51,Found,2006,50260,-72.98389,75.24556,AQ
Grove Mountains 051236,L6,0.51,Found,2006,50265,-72.98389,75.24556,AQ
Grove Mountains 050429,L6,0.5,Found,2006,50254,-72.98389,75.24556,AQ
Grove Mountains 050728,L6,0.5,Found,2006,50258,-72.98389,75.24556,AQ
Grove Mountains 051009,L6,0.5,Found,2006,50259,-72.98389,75.24556,AQ
Grove Mountains 020700,L6,21.69,Found,2003,47793,-72.983889,75.245556,AQ
Grove Mountains 050702,L5,2.26,Found,2006,48186,-72.983889,75.245556,AQ
Grove Mountains 051219,H6,1.76,Found,2006,48188,-72.983889,75.245556,AQ
Grove Mountains 051220,L5,1.4,Found,2006,48189,-72.983889,75.245556,AQ
Grove Mountains 020569,H6,1.27,Found,2003,49782,-72.98417,75.24528,AQ
Grove Mountains 051094,L6,1.18,Found,2006,50261,-72.98417,75.24528,AQ
Grove Mountains 051104,L6,0.51,Found,2006,50262,-72.98417,75.24528,AQ
Grove Mountains 051106,L6,0.5,Found,2006,50263,-72.98417,75.24528,AQ
Grove Mountains 051092,H5,1.29,Found,2006,48187,-72.984167,75.245278,AQ
Grove Mountains 024064,H5,8.83,Found,2003,50206,-72.9975,75.24417,AQ
Grove Mountains 024066,LL5,0.45,Found,2003,50207,-72.9975,75.24417,AQ
Grove Mountains 021537,L5,0.55,Found,2003,49828,-72.9656,75.2431,AQ
Grove Mountains 021529,L5,3.08,Found,2003,49826,-72.9642,75.2392,AQ
Grove Mountains 021574,L6,19.19,Found,2003,46763,-72.96306,75.23917,AQ
Grove Mountains 021578,L6,14.42,Found,2003,46765,-72.96278,75.23889,AQ
Grove Mountains 020066,H4,1.76,Found,2003,46657,-72.99917,75.23889,AQ
Grove Mountains 050193,H4,298,Found,2006,46930,-72.98361,75.23806,AQ
Grove Mountains 050205,H6,11.7,Found,2006,50237,-72.95361,75.23722,AQ
Grove Mountains 021522,H6,1.18,Found,2003,46755,-72.95944,75.23694,AQ
Grove Mountains 050182,L5,26.93,Found,2006,46928,-72.95917,75.23639,AQ
Grove Mountains 050579,L6,2.43,Found,2006,48185,-72.998611,75.236111,AQ
Grove Mountains 020046,L6,3,Found,2003,46641,-72.99861,75.23611,AQ
Grove Mountains 050208,L4,2.53,Found,2006,50238,-72.95222,75.23556,AQ
Grove Mountains 050057,L5,11.92,Found,2006,48160,-72.991667,75.234722,AQ
Grove Mountains 050058,L6,8.62,Found,2006,48161,-72.991944,75.234444,AQ
Grove Mountains 050059,L5,5.16,Found,2006,50225,-72.9925,75.23444,AQ
Grove Mountains 050199,L5,80.4,Found,2006,46931,-72.95389,75.23417,AQ
Grove Mountains 021583,L4,8.81,Found,2003,49837,-72.9625,75.23417,AQ
